xValue, yValue, zValue ,Button,xGyro, yGyro, zGyro 
-0.59814453,-2.0605469,8.5546875,7,-0.26611328,0.42944336,0.26049805
-2.5253906,-0.93359375,8.1796875,7,0.27319336,-0.60791016,-0.39038086
-1.3642578,-3.2890625,10.6953125,7,-0.07684326,0.56689453,0.3330078
-2.3222656,-2.3476562,9.6953125,7,0.17102051,-0.38012695,-0.17456055
-2.3398438,-1.6513672,9.9140625,7,0.010375977,-0.05029297,-0.038360596
-0.7397461,-0.37573242,7.6171875,7,-0.044952393,0.049713135,0.25097656
-2.6738281,-1.3134766,8.84375,7,0.07739258,-0.29711914,-0.103271484
-1.4746094,-2.4746094,10.515625,7,-0.33544922,0.5498047,0.4116211
-2.6464844,-1.7714844,9.21875,7,0.32202148,-0.66503906,-0.51708984
-2.6582031,-1.9912109,10.6640625,7,-0.17578125,0.5888672,0.31591797
-2.5527344,-1.2041016,9.5703125,7,0.3413086,-0.6352539,-0.5180664
-2.796875,-1.09375,9.078125,7,-0.05239868,0.16772461,0.1340332
-0.36132812,-3.1835938,11.28125,7,-0.43652344,0.48388672,0.4116211
-2.6582031,-1.9697266,9.21875,7,0.1763916,-0.49389648,-0.16809082
-1.2109375,-2.8984375,11.6875,7,-0.25756836,0.6328125,0.33496094
-2.5996094,-1.6806641,9.5,7,0.265625,-0.7841797,-0.69384766
-2.7714844,-1.5839844,10.390625,7,0.041229248,0.3815918,0.22229004
-2.0996094,-1.1054688,9.609375,7,0.013572693,-0.13647461,0.005264282
-2.8808594,-1.0146484,8.546875,7,0.025268555,-0.12475586,0.030807495
0.15795898,-3.0253906,10.296875,7,-0.6376953,0.6411133,0.46704102
-2.7402344,-1.8193359,9.1953125,7,0.43701172,-0.8652344,-0.7416992
-2.6777344,-2.2832031,10.96875,7,-0.09814453,0.52734375,0.21801758
-2.4921875,-1.2949219,10.0859375,7,0.101867676,-0.30444336,-0.12347412
-3.2382812,-1.1054688,8.7109375,7,8.05E-04,-0.15246582,0.032928467
-0.25854492,-2.296875,9.296875,7,-0.54785156,0.5751953,0.4404297
-2.5058594,-1.4580078,8.4375,7,0.22106934,-0.4248047,-0.22668457
-1.8671875,-2.59375,11.4375,7,-0.31298828,0.6176758,0.3840332
-2.65625,-1.7451172,9.4609375,7,0.28173828,-0.7324219,-0.6074219
-2.5820312,-2.0585938,10.7265625,7,0.023147583,0.34228516,0.22766113
-2.6757812,-1.2421875,9.5625,7,0.14758301,-0.25463867,-0.14050293
-2.8984375,-1.0458984,9.109375,7,-0.027923584,0.052886963,0.17224121
-2.1074219,-0.43310547,8.6953125,7,-0.3256836,0.2475586,0.2084961
-2.5742188,-0.8232422,8.453125,7,0.07952881,-0.21520996,-0.0904541
-1.1748047,-1.1386719,10.25,7,-0.20983887,0.67626953,0.5703125
-2.7851562,-1.7041016,9.0078125,7,0.2709961,-0.69628906,-0.56689453
-2.0605469,-3.078125,10.796875,7,-0.10131836,0.5751953,0.37451172
-2.5820312,-2.1542969,9.2890625,7,0.29663086,-0.7714844,-0.7109375
-2.7382812,-1.6328125,10.0625,7,-0.10876465,0.43164062,0.2680664
-2.3261719,-2.6210938,11.1953125,7,0.13269043,-0.041778564,0.088256836
-2.6328125,-1.3642578,8.6328125,7,0.023147583,0.20935059,0.18713379
-0.8232422,0.32299805,7.4140625,7,-0.09173584,0.20288086,0.36694336
-2.640625,-1.3759766,8.7578125,7,0.0869751,-0.38427734,-0.14477539
-1.7109375,-2.6855469,11.390625,7,-0.30444336,0.66552734,0.47338867
-2.546875,-1.59375,9.1796875,7,0.34448242,-0.6801758,-0.53808594
-2.59375,-1.3574219,9.65625,7,-0.07470703,0.5229492,0.34570312
-2.4023438,-2.4042969,11.21875,7,0.18383789,-0.5522461,-0.51171875
-2.7285156,-1.2832031,8.9609375,7,0.009315491,0.12310791,0.097839355
-0.859375,-1.4794922,9.7734375,7,-0.26513672,0.12097168,0.17126465
-2.8339844,-1.5224609,9.1953125,7,0.14550781,-0.31518555,-0.15319824
-0.81640625,-3.0585938,9.6171875,7,-0.36523438,0.85302734,0.62109375
-2.5488281,-1.5488281,8.8515625,7,0.29003906,-0.6928711,-0.5629883
-2.6425781,-1.8642578,10.3828125,7,-0.041748047,0.4645996,0.34155273
-2.5078125,-2.265625,10.015625,7,0.26245117,-0.5288086,-0.5073242
-2.8535156,-1.1298828,9.03125,7,-0.047058105,0.074157715,0.1829834
-0.24658203,-0.99072266,7.8476562,7,-0.4716797,0.53027344,0.40429688
-2.5878906,-1.6298828,8.7265625,7,0.14868164,-0.46533203,-0.16809082
-1.6728516,-2.6269531,11.9453125,7,-0.3322754,0.5996094,0.21484375
-2.5,-2.28125,9.6640625,7,0.21142578,-0.6948242,-0.52001953
-2.7480469,-1.8525391,9.8828125,7,-0.06726074,0.17944336,0.028671265
-1.9267578,-2.2226562,10.6015625,7,-0.00983429,-0.08538818,0.12866211
-2.5585938,-1.4648438,9,7,0.039093018,-0.080078125,-0.0904541
-1.1035156,-3.3554688,12.2265625,7,-0.1895752,0.6328125,0.50097656
-2.5605469,-2.421875,10.0078125,7,0.30297852,-0.5834961,-0.5073242
-2.2851562,-2.5996094,10.0078125,7,-0.13220215,0.68359375,0.39794922
-2.7890625,-2.0253906,9.296875,7,0.32202148,-0.8779297,-0.70947266
-2.8066406,-2.2773438,10.8515625,7,-0.011962891,0.36791992,0.25
-2.6523438,-1.8378906,9.7265625,7,0.2763672,-0.14172363,0.12231445
-2.8105469,-1.4169922,9.4296875,7,-0.051330566,0.055023193,0.11804199
-1.7470703,-0.66552734,8.4296875,7,-0.44067383,0.38378906,0.2775879
-2.7304688,-1.2089844,8.484375,7,0.16040039,-0.37475586,-0.22131348
-1.9990234,-2.6875,13.0234375,7,-0.17053223,0.8305664,0.43603516
-2.7734375,-1.4023438,8.4296875,7,0.29760742,-0.97998047,-0.7949219
-2.96875,-1.390625,10.2421875,7,-0.20983887,0.9169922,0.57958984
-1.3613281,-0.72753906,8.5546875,7,0.26879883,-0.28442383,-0.10430908
-3.1601562,-1.4335938,8.40625,7,0.14013672,-0.34594727,-0.077697754
-2.3554688,-1.984375,11.2421875,7,-0.3395996,0.81152344,0.52001953
-2.8886719,-2.0390625,9.28125,7,0.3400879,-1.0771484,-0.83740234
-2.96875,-1.4501953,9.671875,7,-0.037506104,0.3359375,0.1829834
0.4091797,0.6772461,6.4609375,7,-0.2524414,0.73046875,0.90234375
-2.8984375,-1.7138672,9.0546875,7,0.35717773,-0.9238281,-0.68408203
-3.0722656,-2.1230469,10.90625,7,-0.15234375,0.609375,0.3149414
-2.7734375,-1.8984375,10.203125,7,0.2890625,-0.7270508,-0.4958496
-2.5097656,-2.1855469,9.984375,7,0.1104126,0.027359009,0.02229309
-2.3476562,-1.0820312,9.5546875,7,-0.07366943,0.13269043,0.16479492
-3.0507812,-1.3642578,8.984375,7,0.06781006,-0.24719238,-0.09899902
-1.59375,-0.51953125,8.40625,7,-0.21520996,0.2709961,0.19677734
-2.421875,-1.5224609,9.171875,7,0.12841797,-0.18859863,-0.1340332
-1.5966797,-2.5292969,9.8828125,7,-0.2800293,0.53271484,0.39453125
-2.7460938,-1.3359375,8.921875,7,0.33691406,-0.7495117,-0.66064453
-2.7890625,-1.7158203,10.21875,7,0.02633667,0.24230957,0.117004395
-2.5390625,-1.5986328,10.4296875,7,0.123168945,-0.18432617,-0.14794922
-3.140625,-1.4619141,8.921875,7,0.046539307,-0.18225098,-0.064941406
-1.5410156,-4.109375,12.25,7,-0.33544922,0.7495117,0.39672852
-2.9277344,-1.421875,8.640625,7,0.38476562,-0.9536133,-0.5415039
-2.7285156,-1.9316406,10.3359375,7,0.029525757,0.43066406,0.2668457
-2.5527344,-1.8046875,10.328125,7,0.041229248,-0.15991211,0.16906738
-2.6796875,-1.4648438,8.9765625,7,0.123168945,-0.28955078,-0.17980957
-1.8378906,-2.5488281,11.1875,7,-0.25024414,0.6303711,0.45117188
-2.6835938,-1.8261719,9.125,7,0.35717773,-0.68847656,-0.63623047
-2.5527344,-1.7763672,10.2265625,7,-0.053466797,0.49121094,0.3330078
-2.3652344,-2.4960938,10.546875,7,0.19335938,-0.41088867,-0.26391602
-3.0449219,-1.0429688,8.75,7,-0.075805664,0.060333252,0.105285645
-0.86865234,0.7324219,7.203125,7,-0.3503418,0.56152344,0.6118164
-3.0332031,-1.2441406,8.9453125,7,0.24121094,-0.47485352,-0.37451172
-1.6708984,-2.9980469,11.7734375,7,-0.26611328,0.7050781,0.45532227
-3.0019531,-1.9296875,8.9609375,7,0.5410156,-0.921875,-0.68603516
-2.7363281,-1.9794922,10.375,7,-0.077941895,0.3359375,0.18395996
-2.6777344,-2.28125,10.6640625,7,-0.04067993,0.05078125,0.17126465
-2.890625,-1.2832031,9.1640625,7,0.05718994,-0.29174805,-0.019195557
-1.0888672,-1.8359375,10.703125,7,-0.31201172,0.65283203,0.41796875
-2.9121094,-1.5439453,8.875,7,0.3071289,-0.8300781,-0.7246094
-2.1875,-3.1992188,10.5859375,7,-0.23327637,0.70703125,0.3881836
-2.8496094,-1.8212891,10.28125,7,0.32641602,-0.8569336,-0.6894531
-2.9804688,-1.1992188,9.0625,7,-0.03111267,0.24438477,0.19250488
-1.4980469,0.1484375,7.6132812,7,-0.0385437,0.008209229,0.1105957
-2.96875,-0.93115234,8.515625,7,0.116760254,-0.35668945,-0.07342529
-2.1796875,-2.2773438,12.203125,7,-0.41723633,0.81591797,0.3786621
-2.5820312,-1.9248047,9.0546875,7,0.23706055,-0.51171875,-0.28930664
-2.7167969,-1.9746094,10.203125,7,-0.17260742,0.6220703,0.3564453
-2.0859375,-2.6679688,10.15625,7,0.24121094,-0.6298828,-0.5722656
-2.8964844,-1.2392578,8.6328125,7,0.06677246,0.068847656,0.09039307
-2.1699219,-0.15319824,8.5859375,7,-0.16625977,0.41259766,0.3935547
-2.9121094,-1.2041016,8.671875,7,0.06567383,-0.51171875,-0.1394043
-1.9267578,-2.0332031,11.5625,7,-0.2854004,0.7392578,0.49145508
-2.71875,-1.8505859,8.828125,7,0.29760742,-0.8076172,-0.77685547
-3.0605469,-1.3164062,9.9375,7,0.07952881,0.16564941,0.12866211
-1.8242188,-1.5488281,9.546875,7,-0.22473145,0.14013672,0.2244873
-2.6738281,-1.0361328,8.2734375,7,0.09869385,-0.32788086,-0.15319824
-2.0195312,-2.6679688,12.1328125,7,-0.2939453,0.6230469,0.44360352
-2.7089844,-1.5361328,9.21875,7,0.22851562,-0.53125,-0.41381836
-2.1914062,-2.2324219,10.390625,7,-0.13427734,0.6069336,0.4404297
-2.5273438,-2.1542969,9.734375,7,0.24768066,-0.5756836,-0.48950195
-2.8652344,-1.7421875,9.8125,7,-0.05026245,0.060333252,0.12231445
-2.1171875,0.028717041,8.65625,7,-0.20666504,0.30297852,0.35839844
-3.0429688,-1.3183594,8.8046875,7,0.13586426,-0.34814453,-0.14794922
-0.8642578,-3.6855469,10.78125,7,-0.33740234,0.7529297,0.59472656
-2.5605469,-1.5605469,10.65625,8,0.014633179,-0.22058105,0.22021484
-2.671875,-2.3183594,9.1953125,8,0.14233398,-0.04925537,-0.1628418
-1.9912109,-0.48828125,8.6171875,8,-0.05557251,0.040130615,-0.17138672
-3.3144531,-1.4404297,9.109375,8,-0.32250977,0.6923828,0.19885254
-3.140625,-2.4882812,9.9296875,8,0.07739258,-0.47045898,-0.7553711
-2.9121094,-2.0996094,9.6328125,8,-0.015151978,0.013526917,0.018035889
-3.4179688,-2.1230469,8.8046875,8,-0.20239258,0.4338379,0.17126465
-2.8964844,-3.6445312,10.6953125,8,0.1315918,-0.35131836,-0.2043457
-3.4648438,-2.2109375,8.4921875,8,-0.11621094,0.5292969,0.33618164
-3.40625,-2.9902344,9.53125,8,0.12420654,-0.7324219,-0.6201172
-0.9814453,-1.5341797,8.3984375,8,-0.035369873,0.020980835,0.060577393
-3.4316406,-2.0253906,8.2265625,8,-0.24389648,0.6870117,0.3605957
-2.9277344,-2.9492188,9.8359375,8,0.2602539,-0.8120117,-0.54248047
-3.5117188,-2.7539062,9.484375,8,-0.075805664,0.21459961,0.12866211
-3.5332031,-1.9648438,8.7109375,8,-0.17578125,0.36132812,0.2722168
-2.9609375,-3.6054688,11.8125,8,0.1784668,-0.40039062,-0.27124023
-3.40625,-2.0429688,8.3203125,8,-0.066223145,0.45825195,0.25317383
-3.6269531,-3.1503906,9.7578125,8,0.097595215,-0.5258789,-0.42236328
-2.5058594,-1.6992188,8.515625,8,-0.044952393,-0.036468506,-0.004310608
-3.3867188,-2.3554688,8.296875,8,-0.19812012,0.40600586,0.23937988
-2.7929688,-3.3632812,9.9296875,8,0.28051758,-0.67285156,-0.42358398
-3.5625,-2.6835938,8.921875,8,-0.10028076,0.38061523,0.2286377
-3.3300781,-2.9433594,9.40625,8,-0.068359375,-0.12371826,-0.029846191
-2.1113281,-1.4501953,8.0390625,8,0.0859375,-0.09710693,0.055267334
-3.4902344,-2.4121094,8.4296875,8,-0.28759766,0.5292969,0.3317871
-2.9628906,-3.2910156,9.984375,8,0.30078125,-0.7524414,-0.5361328
-3.640625,-2.7148438,8.9140625,8,-0.08325195,0.3251953,0.21057129
-3.5,-2.3710938,9.0859375,8,-0.05770874,-0.008811951,0.019088745
-2.2011719,-1.2441406,8.0390625,8,0.07312012,-0.105651855,0.074401855
-3.5664062,-2.2207031,8.1796875,8,-0.26831055,0.5185547,0.24035645
-2.8105469,-3.8222656,11.1875,8,0.24450684,-0.6225586,-0.4309082
-3.3164062,-2.6894531,8.7421875,8,-0.05026245,0.31347656,0.25317383
-3.4101562,-3.1445312,9.8125,8,0.006122589,-0.48535156,-0.37451172
-3.1445312,-2.5664062,8.9609375,8,0.023147583,0.014595032,0.001009941
-3.3535156,-2.3085938,8.5234375,8,-0.23217773,0.45507812,0.28710938
-1.5322266,-4.0039062,10.078125,8,0.20080566,-0.4248047,-0.26171875
-3.4941406,-2.6015625,8.4921875,8,-0.09814453,0.47851562,0.33813477
-3.1015625,-3.046875,9.609375,8,0.10614014,-0.6665039,-0.52001953
-3.6113281,-2.7910156,8.7890625,8,0.009315491,0.35620117,0.23718262
-3.703125,-2.6738281,8.7890625,8,-0.08111572,-0.13647461,-0.12988281
-1.3710938,-4.171875,9.78125,8,0.049743652,-0.10028076,-0.004310608
-3.4960938,-2.3085938,8.125,8,-0.25878906,0.61035156,0.32006836
-3.5039062,-2.7929688,9.7578125,8,0.3647461,-0.8671875,-0.5214844
-3.5742188,-3.3007812,9.84375,8,-0.014091492,0.30493164,0.23291016
-3.75,-2.3984375,8.875,8,-0.0949707,-0.020507812,0.062683105
-1.7851562,-4.3632812,10.6796875,8,0.12841797,-0.14929199,-0.10217285
-3.515625,-2.3789062,8.4296875,8,-0.27246094,0.5253906,0.2734375
-3.8203125,-3.0273438,9.828125,8,0.31152344,-0.75146484,-0.52246094
-3.5,-3.0976562,9.40625,8,-0.04067993,0.26245117,0.15527344
-3.5117188,-2.75,8.96875,8,-0.10559082,-0.031158447,0.026550293
-0.69384766,-3.4628906,9,8,0.14978027,-0.3322754,-0.11706543
-3.375,-2.4433594,8.2734375,8,-0.2746582,0.62109375,0.3552246
-3.5761719,-3.0585938,9.984375,8,0.21887207,-0.9472656,-0.70410156
-3.2148438,-3.0664062,9.7890625,8,-0.026855469,0.15283203,0.0435791
-3.7558594,-2.4003906,8.7890625,8,-0.19702148,0.69628906,0.49902344
-2.671875,-4.109375,12.046875,8,0.3413086,-0.7504883,-0.41503906
-3.2167969,-2.1230469,8.359375,8,-0.15026855,0.5859375,0.37646484
-3.5175781,-2.7734375,9.8125,8,0.13378906,-0.67578125,-0.640625
-3.0078125,-3.1542969,9.8671875,8,0.005058289,-0.015197754,0.1116333
-3.390625,-2.6425781,8.8203125,8,-0.23754883,0.43579102,0.25854492
-1.9072266,-4.6171875,11.3828125,8,0.24450684,-0.4970703,-0.29907227
-3.3339844,-2.0703125,8.1796875,8,-0.13427734,0.6147461,0.40429688
-3.1347656,-3.0878906,9.671875,8,0.17529297,-0.89208984,-0.7246094
-3.3144531,-3.1386719,9.6171875,8,-0.041748047,0.17419434,0.07336426
-3.5058594,-2.2695312,8.7265625,8,-0.10876465,0.4104004,0.3881836
-1.7373047,-2.1054688,8.1015625,8,0.1104126,-0.12683105,0.015899658
-3.3261719,-2.1367188,8.0625,8,-0.33422852,0.59765625,0.3479004
-2.4960938,-4.3476562,11.8359375,8,0.2709961,-0.6298828,-0.3605957
-3.2421875,-2.5664062,8.7734375,8,-0.01940918,0.42749023,0.33398438
-2.8847656,-3.2597656,10.0078125,8,0.12420654,-0.7451172,-0.5991211
-3.203125,-2.9609375,9.0859375,8,-0.05984497,0.11566162,0.0925293
-2.9902344,-3.4355469,9.8828125,8,-0.36621094,0.07098389,0.1381836
-2.8535156,-1.9599609,9.0234375,8,0.10083008,-0.19177246,-0.091552734
-3.2929688,-2.2089844,8.1875,8,-0.25439453,0.5644531,0.30200195
-2.1679688,-4.1523438,11.4140625,8,0.2614746,-0.57666016,-0.40429688
-2.9550781,-2.5976562,8,8,0.036987305,0.36254883,0.28930664
-2.5371094,-2.859375,8.9375,8,0.111450195,-0.5131836,-0.46289062
-3.2382812,-3.2675781,9.2734375,8,0.027404785,0.32104492,0.26171875
-3.421875,-2.5605469,8.7578125,8,0.03591919,-0.23120117,-0.16064453
-1.0673828,-2.3007812,8.6015625,8,0.07525635,-0.11199951,-0.030914307
-3.1601562,-2.6035156,8.328125,8,-0.28222656,0.52001953,0.35205078
-2.5898438,-3.2167969,9.609375,8,0.26342773,-0.625,-0.3149414
-3.3105469,-2.7675781,8.7578125,8,-0.064086914,0.4645996,0.34472656
-3.3164062,-2.9160156,9.03125,8,0.17211914,-0.67041016,-0.57128906
-3.0449219,-3.078125,9.8203125,8,-0.015151978,0.19543457,0.23608398
-3.0546875,-2.1210938,8.34375,8,-0.2841797,0.18054199,0.18713379
-1.1035156,-3.3242188,9.96875,8,0.13806152,-0.26513672,-0.1809082
-3.1328125,-2.6054688,8.21875,8,-0.18640137,0.61572266,0.47875977
-3.6015625,-3.0878906,11.9296875,8,0.20825195,-0.6513672,-0.43530273
-3.4316406,-2.9746094,8.6640625,8,0.01675415,0.20715332,0.042510986
-3.3476562,-3.28125,9.65625,8,0.021011353,-0.23010254,-0.15112305
-1.0029297,-3.53125,9.671875,8,0.099731445,-0.2524414,-0.2244873
-3.4726562,-2.6210938,8.75,8,-0.32250977,0.6040039,0.38085938
-2.7050781,-3.3320312,10.2890625,8,0.2454834,-0.5991211,-0.44262695
-3.2148438,-2.7402344,8.453125,8,-0.01727295,0.3251953,0.20214844
-3.4296875,-2.9492188,9.109375,8,-0.2746582,-0.029022217,-0.030914307
-2.2597656,-1.3691406,7.984375,8,0.05505371,-0.010940552,0.0925293
-3.2304688,-2.203125,7.7226562,8,-0.41308594,0.59033203,0.36816406
-2.7382812,-4.1523438,10.546875,8,0.265625,-0.80566406,-0.53515625
-3.2167969,-2.2011719,8.328125,8,-0.10241699,0.43481445,0.31152344
-3.2773438,-3.1875,9.703125,8,-0.1204834,-0.09075928,-0.011756897
-3.4882812,-3.2871094,10.1015625,8,0.051879883,-0.110961914,-0.03942871
-3.3476562,-2.7617188,8.890625,8,-0.15344238,0.5551758,0.39135742
-1.3398438,-4.0195312,9.6640625,8,0.32006836,-0.51708984,-0.35546875
-3.3339844,-2.046875,8.125,8,-0.15344238,0.5678711,0.35302734
-2.9394531,-2.96875,10.671875,8,0.21679688,-0.7270508,-0.5883789
-3.1933594,-2.7792969,8.4765625,8,0.03591919,0.2783203,0.20422363
-3.4257812,-3.2578125,9.5390625,8,-0.24926758,0.11138916,0.18078613
-3.34375,-3.1035156,9.75,8,-0.013023376,0.069885254,0.040374756
-3.2578125,-2.5449219,8.1875,8,-0.21948242,0.4189453,0.36376953
-1.1992188,-4.5585938,10.015625,8,0.12841797,-0.2619629,-0.053253174
-3.2421875,-2.5234375,8.203125,8,-0.2130127,0.6591797,0.37548828
-2.5371094,-3.6855469,9.796875,8,0.1348877,-0.47802734,-0.24157715
-3.4257812,-2.6894531,8.578125,8,-0.054504395,0.51220703,0.4255371
-3.1660156,-2.7675781,8.7265625,8,0.07421875,-0.74072266,-0.6459961
-3.4257812,-3.5371094,9.921875,8,-0.05239868,0.18164062,0.17224121
-3.6191406,-2.1113281,8.5078125,8,-0.1821289,0.30078125,0.3552246
-1.2158203,-4.4570312,10.625,8,0.20507812,-0.29174805,-0.21386719
-3.5839844,-2.3339844,8.8203125,8,-0.13220215,0.53466797,0.5180664
-3.3242188,-3.3300781,9.9375,8,0.18273926,-0.984375,-0.9897461
-3.5,-3.4570312,9.5625,8,-0.09173584,0.35620117,0.15844727
-3.7148438,-2.3007812,8.7421875,8,-0.15234375,0.18688965,0.25195312
-1.4287109,-4.78125,10.9140625,8,0.14868164,-0.4152832,-0.21606445
-3.4726562,-2.5371094,8.609375,8,-0.23217773,0.55615234,0.3647461
-3.1601562,-3.15625,10.2109375,8,0.20935059,-0.6948242,-0.59814453
-3.140625,-2.8886719,9.8984375,8,-0.035369873,0.25708008,0.14672852
-3.2578125,-1.8359375,8.2109375,8,-0.33325195,0.3869629,0.42773438
-1.0195312,-4.6914062,10.4453125,8,0.20397949,-0.37475586,-0.2861328
-3.3574219,-2.875,8.8046875,8,-0.21728516,0.5517578,0.3010254
-3.0878906,-3.4277344,10.1796875,8,0.113586426,-0.8120117,-0.6308594
-3.4628906,-3.4101562,9.8984375,8,-0.1439209,0.17944336,0.103149414
-3.3652344,-2.7148438,8.78125,8,-0.23962402,0.49658203,0.35742188
-1.1005859,-5.1210938,10.84375,8,0.30078125,-0.6152344,-0.43408203
-3.5839844,-2.8671875,8.7421875,8,-0.11621094,0.57177734,0.39038086
-3.3515625,-3.8359375,10.140625,8,0.12207031,-0.6044922,-0.48095703
-3.2421875,-3.3085938,9.6953125,8,0.021011353,-0.21411133,-0.14050293
-3.5,-2.1796875,8.1484375,8,-0.34594727,0.69140625,0.4477539
-0.4165039,-3.7714844,8.7421875,8,0.29003906,-0.54296875,-0.39038086
-3.0605469,-2.6894531,8.1640625,8,-0.07897949,0.5283203,0.4128418
-3.2363281,-3.7753906,9.9765625,8,0.08380127,-0.7792969,-0.5957031
-3.2949219,-3.7871094,9.890625,8,0.06567383,-0.09820557,-0.06390381
-3.2988281,-2.890625,9,8,-0.039611816,-0.099243164,0.081848145
-3.1113281,-3.4375,9.7265625,8,-0.047058105,-0.04498291,0.02229309
-3.4199219,-2.8457031,8.9296875,8,-0.003450394,-0.31298828,-0.25219727
-0.32299805,-0.9501953,6.859375,8,0.058258057,-0.13012695,-0.086242676
-3.0253906,-2.96875,8.890625,8,-0.19067383,0.77734375,0.6254883
-2.90625,-3.8730469,10.46875,8,0.16149902,-0.5864258,-0.41381836
-2.8496094,-3.4296875,9.09375,8,-0.11730957,0.33154297,0.18078613
-3.5371094,-2.9101562,9.578125,8,0.16357422,-0.6855469,-0.56689453
-3.2246094,-3.1679688,8.9765625,8,-0.001322746,0.061401367,0.030807495
-3.3339844,-3.3046875,9.640625,8,0.01675415,-0.3737793,-0.2680664
-3.2304688,-3.3652344,9.765625,8,-0.03643799,0.0390625,0.03186035
-3.4785156,-2.2832031,8.3046875,8,-0.21203613,0.75390625,0.4819336
-2.28125,-2.3359375,8.65625,8,0.19873047,-0.27368164,-0.077697754
-2.9765625,-2.6367188,8.234375,8,-0.23327637,0.44433594,0.3647461
-2.4082031,-3.6054688,9.421875,8,0.22424316,-0.38745117,-0.27441406
-3.0976562,-2.6953125,8.8515625,8,-0.08642578,0.35498047,0.3095703
-3.4316406,-2.7910156,9.2265625,8,-0.12573242,-0.22692871,-0.047943115
-2.4746094,-1.5244141,8.40625,8,0.13269043,-0.21838379,-0.15319824
-3.0390625,-2.7167969,8.6328125,8,-0.35888672,0.64208984,0.41064453
-2.3613281,-3.6875,9.703125,8,0.21142578,-0.4663086,-0.3947754
-3.4316406,-2.8242188,8.8046875,8,-0.013023376,0.34228516,0.18933105
-3.546875,-3.6640625,9.984375,8,0.11248779,-0.57470703,-0.4885254
-3.3769531,-3.71875,10.6953125,8,-0.039611816,-0.05987549,0.04675293
-3.6816406,-2.1113281,8.21875,8,-0.30126953,0.55908203,0.5805664
-0.9692383,-0.33740234,5.90625,8,0.2434082,-0.41088867,-0.29785156
-3.1210938,-3.0917969,8.5,8,-0.20129395,0.5419922,0.25097656
-2.3886719,-3.828125,9.5546875,8,0.31469727,-0.8120117,-0.65234375
-3.4277344,-3.0507812,8.8515625,8,-0.066223145,0.19433594,0.12121582
-3.7265625,-3.3300781,9.765625,8,-0.17260742,-0.31518555,-0.1628418
-3.4101562,-2.609375,9.421875,8,0.08483887,-0.17370605,-0.07879639
-3.5273438,-1.9863281,8.0703125,8,-0.31835938,0.5698242,0.47338867
-0.36132812,-3.8359375,8.6640625,8,0.23486328,-0.56640625,-0.44799805
-3.2578125,-2.5683594,8.4453125,8,-0.33544922,0.6899414,0.39892578
-3.7109375,-3.6308594,10.28125,8,0.33496094,-0.7939453,-0.54052734
-3.4433594,-3.234375,9.1015625,8,-0.030044556,0.32836914,0.14465332
-3.3554688,-2.859375,8.8203125,8,0.07098389,-0.5161133,-0.3947754
-1.6464844,-1.921875,7.8515625,8,0.010375977,-0.070495605,-0.12243652
-3.4492188,-2.6484375,8.0546875,8,-0.35986328,0.5708008,0.42871094
-2.578125,-3.7167969,9.2890625,8,0.3232422,-0.68652344,-0.5449219
-3.1210938,-3.7675781,9.5390625,8,0.024215698,0.34545898,0.29467773
-3.3125,-3.046875,8.9375,8,-0.020477295,-0.21313477,-0.10748291
-2.0585938,-1.1054688,7.9257812,8,0.13696289,-0.15771484,-0.0713501
-3.5,-2.6210938,8.5,8,-0.25341797,0.6220703,0.49682617
-2.9003906,-3.5683594,11.125,8,0.27001953,-0.6098633,-0.39794922
-3.1738281,-3.0800781,9.328125,8,0.01889038,0.3400879,0.24682617
-3.2519531,-3.4433594,9.9375,8,0.123168945,-0.43652344,-0.39160156
-3.2265625,-3.5019531,9.484375,8,-0.035369873,0.03479004,-0.024520874
-3.9257812,-2.5703125,8.734375,8,-0.20776367,0.2944336,0.25854492
-1.2324219,-4.3945312,9.53125,8,0.23278809,-0.46533203,-0.28198242
-3.6132812,-2.8984375,8.890625,8,-0.35131836,0.4243164,0.2722168
-2.609375,-3.6816406,10.0546875,8,0.23706055,-0.5449219,-0.37353516
-3.3964844,-3.3886719,9.0390625,8,-0.013023376,0.27197266,0.109558105
-3.8359375,-2.9902344,9.5703125,8,-0.13427734,-0.07904053,-0.053253174
-3.3535156,-2.6640625,9.4765625,8,0.032714844,-0.010940552,0.0871582
-3.5878906,-2.7070312,8.890625,8,-0.33544922,0.6015625,0.39257812
-1.9677734,-1.5126953,7.8515625,8,0.16992188,-0.3408203,-0.11706543
-3.4648438,-2.4824219,8.21875,8,-0.07897949,0.4794922,0.38183594
-3.4414062,-3.4375,10.1484375,8,0.09124756,-0.57470703,-0.5151367
-3.5058594,-3.2050781,8.984375,8,-0.06726074,0.16247559,0.10632324
-3.5039062,-2.9277344,9.546875,8,-0.051330566,0.17529297,0.27661133
-3.4492188,-3.5859375,10.4453125,8,0.051879883,-0.1194458,-0.047943115
-3.4179688,-2.3867188,8.3515625,8,-0.33007812,0.64208984,0.41479492
-2.5625,-0.4284668,8,8,0.059326172,-0.13647461,0.0446167
-3.3105469,-2.7753906,8.4765625,8,-0.15661621,0.62841797,0.4873047
-2.4082031,-3.0820312,8.734375,8,0.22949219,-0.46948242,-0.32250977
-3.4902344,-3.1679688,8.984375,8,-0.027923584,0.42529297,0.3713379
-3.4511719,-3.3769531,9.7578125,8,0.30395508,-0.70654297,-0.7392578
